,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_Dont_Know,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q12_Dont_Know,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q13_16,Q13_Dont_Know,Q14,Q15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q20,Q21,Q16
1783,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,2,2,4,4,3,4,3,2,2,4,?,3,2,3,2,3,?,?,4,3,?,3,4,3,?,3,2,B
1784,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,5,4,4,4,2,4,3,?,4,3,2,?,4,4,5,2,4,2,2,2,2,2,?,2,2,A
1785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,5,3,3,3,3,3,3,3,3,3,5,2,2,4,3,3,3,3,3,3,3,3,3,3,C
1786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,3,4,5,3,4,3,4,4,4,3,4,3,3,3,3,3,4,4,5,4,3,3,2,4,D
1787,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,A
1788,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,2,2,2,2,4,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,A
1789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,1,3,2,3,4,1,A
1790,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,2,3,3,3,3,2,2,4,4,2,2,2,3,3,3,3,4,4,2,3,4,3,1,3,3,B
1791,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,2,3,3,4,3,2,4,5,2,1,4,3,2,1,2,2,3,2,4,?,?,2,2,3,3,B
1792,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,2,1,2,4,4,4,5,5,3,4,4,2,5,4,3,4,4,2,?,4,2,5,4,2,1,3,2,3,B
1793,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,A
1794,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,5,2,3,5,4,2,4,1,2,3,1,3,1,1,3,1,4,3,4,4,3,3,2,B
1795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,?,?,?,?,4,?,2,?,?,?,?,?,?,3,5,?,?,?,?,?,?,?,?,?,3,3,A
1796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,D
1797,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4,2,3,4,5,4,5,5,4,3,1,5,4,4,3,2,4,2,4,2,3,1,1,2,3,1,3,3,A
1798,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,4,4,3,4,3,3,2,2,2,3,2,3,1,4,3,1,1,1,3,3,3,2,3,3,3,B
1799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,4,4,1,3,3,5,5,5,5,5,4,4,4,4,5,5,1,4,1,3,2,3,1,1,A
1800,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,4,4,4,2,3,2,2,4,4,4,2,2,4,4,3,2,4,1,4,2,3,2,4,3,2,A
1801,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,3,2,2,4,4,3,3,3,3,?,4,4,4,?,5,3,3,2,3,3,3,3,3,2,3,2,3,3,B
1802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,2,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,?,2,3,3,2,A
1803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,?,?,?,?,5,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,D
1804,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2,1,4,5,4,3,3,2,3,4,4,4,2,2,4,4,2,2,4,2,3,2,3,2,3,3,2,B
1805,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,2,1,5,5,3,3,3,3,5,5,5,5,3,1,4,5,3,5,3,3,3,1,3,3,3,4,1,A
1806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,?,?,?,?,?,3,2,2,?,4,3,1,4,2,2,4,2,4,4,?,?,?,3,3,A
1807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,?,?,?,?,3,3,?,?,?,4,?,?,?,?,?,?,?,?,1,5,?,?,?,?,5,1,C
1808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,B
1809,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,?,2,?,?,?,?,?,?,?,?,?,?,?,2,?,2,?,?,?,3,3,?,?,?,?,?,3,3,C
1810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,2,2,3,3,3,3,1,3,3,4,3,4,3,2,1,2,3,3,3,3,3,B
1811,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,5,5,5,5,5,5,5,4,5,4,4,4,3,3,4,4,4,2,4,5,3,4,2,3,3,A
1812,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,2,2,4,3,3,4,3,2,2,2,3,3,2,3,2,4,2,2,2,2,4,3,3,2,4,4,2,A
1813,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,?,4,2,3,5,5,4,5,4,4,4,4,4,4,3,3,3,3,4,4,5,4,4,2,3,5,4,B
1814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,4,4,4,4,3,2,2,2,4,4,2,3,2,3,2,3,2,1,1,1,1,1,1,3,3,A
1815,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,2,3,2,3,4,4,3,2,2,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,C
1816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,3,3,A
1817,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,3,2,1,4,3,4,5,4,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,1,3,1,3,3,B
1818,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,4,4,4,4,4,4,5,5,5,4,3,3,4,2,4,5,2,3,3,2,4,2,3,B
1819,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,5,1,3,2,4,2,2,2,2,4,2,2,4,4,4,3,4,2,2,4,3,3,3,4,2,A
1820,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,2,2,4,?,4,4,?,?,3,5,4,?,2,5,4,4,2,2,3,2,5,2,2,2,2,3,3,A
1821,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2,2,3,3,3,?,2,?,?,2,2,4,?,2,3,?,4,3,?,?,2,?,3,2,?,2,4,3,D
1822,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,4,?,?,3,?,2,2,2,?,?,1,?,?,?,?,?,?,3,?,2,?,2,?,3,3,B
1823,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,2,1,2,2,4,4,4,1,4,1,4,2,2,2,2,2,2,2,4,2,3,4,2,2,2,1,1,B
1824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,D
1825,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2,2,3,4,3,3,?,?,2,3,3,5,3,2,2,5,2,3,4,2,?,?,?,?,5,3,3,C
1826,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,2,4,4,4,2,3,2,2,4,4,4,2,2,2,4,2,3,4,2,3,2,2,2,2,3,3,A
1827,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,2,2,3,3,4,2,2,4,2,3,4,4,2,2,2,4,2,2,3,1,2,2,2,2,4,3,4,B
1828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,3,3,4,3,2,3,3,2,2,3,3,3,2,3,2,2,2,2,4,2,3,2,2,2,2,B
1829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,1,2,2,2,2,3,1,2,2,2,3,3,4,1,3,3,3,3,2,3,1,3,2,B
1830,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,?,2,2,3,2,3,5,5,4,4,3,3,2,1,2,3,5,5,5,5,4,4,5,2,3,4,1,4,C
1831,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,4,4,5,3,3,4,3,4,3,3,3,3,2,3,3,3,3,2,3,2,5,5,3,4,2,A
1832,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,5,?,1,?,?,?,1,?,?,?,1,2,?,1,1,?,?,?,1,?,1,?,1,1,3,3,C
1833,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,2,3,1,3,1,3,3,3,3,1,3,2,2,1,1,1,1,1,1,1,2,2,2,3,1,3,3,B
1834,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,4,4,5,5,3,4,5,4,3,2,3,3,4,3,3,3,2,4,4,3,3,3,4,3,A
1835,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,1,5,5,5,5,?,?,2,3,4,3,3,?,3,4,2,?,3,2,?,?,3,?,?,3,3,A
1836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,2,?,4,?,?,3,?,2,?,?,?,?,2,?,3,3,?,?,?,?,?,?,?,?,?,3,3,D
1837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,?,5,5,5,3,3,4,2,2,4,4,1,4,5,5,1,3,4,4,4,2,2,2,3,C
1838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,5,1,1,2,?,?,3,2,2,3,4,3,1,1,1,2,3,4,?,4,3,?,2,2,1,1,3,3,C
1839,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,3,2,2,4,3,2,4,4,1,2,4,5,3,2,3,2,1,2,2,4,3,4,4,3,2,2,4,2,B
1840,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,1,1,5,5,?,5,?,3,3,4,5,4,4,3,2,3,3,2,4,3,4,4,?,3,?,3,2,D
1841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,2,4,4,5,5,?,3,4,2,4,?,3,5,2,4,4,4,4,3,5,5,5,3,2,2,1,A
1842,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,5,5,5,3,3,2,2,3,4,4,3,3,3,4,4,4,4,3,4,3,2,3,3,4,2,A
1843,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,?,4,3,2,2,3,4,2,2,2,2,3,2,2,3,2,?,3,?,3,2,3,2,B
1844,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,3,4,4,4,3,4,4,4,3,3,3,4,3,4,4,3,4,3,3,3,3,3,3,A
1845,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,3,?,5,2,2,1,2,5,2,4,2,2,2,2,3,3,?,?,4,2,3,?,3,3,3,B
1846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,2,2,4,3,3,2,4,4,2,4,4,4,3,4,4,4,3,3,3,2,4,3,3,2,3,4,2,A
1847,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,3,4,4,2,3,2,1,4,3,3,4,3,3,3,3,2,3,2,4,2,3,3,3,2,1,A
1848,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,?,?,?,?,?,?,?,?,?,?,2,3,2,2,?,?,1,1,3,2,?,?,?,3,3,B
1849,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,2,3,2,4,?,?,?,3,2,2,5,?,?,3,2,4,3,?,?,3,?,4,?,4,2,3,2,D
1850,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,3,3,3,3,3,2,3,3,3,3,2,2,1,2,2,2,2,2,3,3,3,3,3,3,3,A
1851,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,2,2,2,5,2,?,3,4,?,2,2,2,?,2,?,2,2,2,2,2,2,?,2,4,2,2,3,2,A
1852,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,?,2,3,3,2,4,4,4,2,2,4,5,2,2,2,1,1,2,3,4,3,3,3,B
1853,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,3,4,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,4,3,3,C
1854,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,5,2,4,3,2,3,4,2,4,2,4,2,4,5,3,2,4,2,5,3,3,2,2,B
1855,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,2,?,2,5,2,5,?,2,3,2,4,?,1,2,2,4,?,2,?,2,?,?,1,2,3,3,3,A
1856,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,3,2,3,3,3,2,4,1,4,2,3,1,5,2,3,4,1,3,4,1,5,2,4,2,4,B
1857,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,2,2,4,4,3,3,?,?,2,3,4,?,2,2,2,4,?,3,4,2,3,2,2,2,1,3,3,A
1858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,5,5,D
1859,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,2,?,3,3,?,?,3,1,1,1,?,?,1,1,1,1,1,1,1,1,1,1,1,?,1,1,3,C
1860,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,2,2,4,4,?,4,?,2,3,4,4,?,3,3,2,4,4,4,4,2,3,3,?,2,2,3,2,B
1861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,1,1,1,2,1,1,2,2,2,2,3,2,3,4,4,2,3,2,2,2,2,2,2,5,A
1862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,4,?,?,?,?,?,2,2,5,?,2,2,2,4,2,2,5,1,?,?,?,?,?,3,3,A
1863,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3,2,2,4,?,?,4,?,?,2,2,?,5,1,?,2,?,?,?,?,1,?,2,?,?,?,3,3,D
1864,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,3,2,4,3,4,4,4,2,2,4,4,4,4,1,2,2,2,2,2,2,2,3,2,A
1865,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,?,?,?,?,?,?,2,?,?,?,?,2,1,2,3,2,2,?,2,?,?,?,?,2,2,3,D
1866,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,2,2,1,4,3,?,?,?,3,?,4,4,4,?,2,3,4,?,?,?,2,4,?,?,?,?,2,2,A
1867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,?,?,?,?,?,?,?,?,?,?,?,3,?,?,?,?,?,?,4,?,?,?,?,3,3,C
1868,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5,4,3,4,4,3,2,4,5,4,5,5,4,5,3,2,3,1,4,4,5,3,4,4,2,A
1869,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,5,5,5,5,5,2,4,5,5,4,2,2,3,5,?,?,?,?,?,?,?,?,4,3,3,A
1870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,4,4,4,4,2,2,2,4,4,4,2,2,4,4,4,4,4,2,4,2,4,4,4,2,2,A
